Public Vehicle Type,Public Vehicle Number,Company Name,Vehicle Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Wheelchair Accessible,Affiliation,License Management,Inspection Type,Scheduled Inspection Date and Time,Result,Current
Taxi,1632,TIMIMOUN CORPORATION,ACTIVE,HYUNDAI,SONATA,2017,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,8/29/2023 9:00,PENDING,TRUE
Taxi,4749,SOS TWO INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Sun Taxi Association Inc,Owner-Operator,FIRST_PERIOD,6/9/2023 11:00,PENDING,TRUE
Taxi,1858,PROF-CHAN TRANSPORT CORP,ACTIVE,TOYOTA,RAV4,2022,FALSE,Independent1,Owner Manager,FIRST_PERIOD,6/22/2023 8:00,PENDING,TRUE
Taxi,4344,SOFIARAZA INC,ACTIVE,TOYOTA,PRIUS,2020,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,11/8/2023 10:00,PENDING,TRUE
Taxi,5093,"MAG & CAM INVESTMENT, INC",ACTIVE,TOYOTA,PRIUS,2016,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,10/18/2023 13:00,PENDING,TRUE
Taxi,2479,"ABRON CAB COMPANY, INC.",ACTIVE,KIA,SOUL,2017,FALSE,Flash Cab Co,Chicago Taxicab Management Inc.,SECOND_PERIOD,11/27/2023 11:00,PENDING,TRUE
Taxi,3267,POPO INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,City Service Taxi Association,Owner Manager,SECOND_PERIOD,11/27/2023 13:00,PENDING,TRUE
Livery,8808,LUCKY LIVERY INC,RESERVED,CHEVROLET,SUBURBAN,2018,FALSE,,,FIRST_PERIOD,1/4/2023 8:00,NO_SHOW,FALSE
Ambulance,5305,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",INACTIVE,FORD,E350,2009,FALSE,,,FIRST_PERIOD,5/25/2023 8:00,PENDING,TRUE
Livery,8577,SURREY LIMO INC.,ACTIVE,LINCOLN,CONTINENTAL,2018,FALSE,,,FIRST_PERIOD,4/20/2023 8:00,PENDING,TRUE
Taxi,3271,ARES TAXI INC,ACTIVE,FORD,FUSION,2019,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,1/11/2023 8:00,FAILED,FALSE
Taxi,1322,BLACK TAXI INC,ACTIVE,TOYOTA,CAMRY,2014,FALSE,City Service Taxi Association,Owner Manager,SECOND_PERIOD,10/25/2023 8:00,PENDING,TRUE
Taxi,6480,RSA CAB CORP.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Choice Taxi Association Inc,Choice Taxi Association,FIRST_PERIOD,5/18/2023 9:00,PENDING,TRUE
Taxi,6170,POSEIDON CAB CORP,FORECLOSURE,HYUNDAI,ELANTRA,2018,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,5/23/2023 8:00,PENDING,TRUE
Taxi,5761,"TAXI MEDALLION GROUP, LLC SERIES 32",ACTIVE,TOYOTA,CAMRY,2017,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,8/1/2023 13:00,PENDING,TRUE
Taxi,2309,IONIAN TAXI LLC,FORECLOSURE,TOYOTA,PRIUS,2015,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,SECOND_PERIOD,12/7/2023 8:00,PENDING,TRUE
Taxi,2389,2389 CAB CORPORATION,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Sun Taxi Association Inc,Owner Manager,SECOND_PERIOD,8/9/2023 10:00,PENDING,TRUE
Taxi,393,VIRGO TAXI CAB CO.,FORECLOSURE,FORD,FUSION,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,5/3/2023 8:00,PENDING,TRUE
Taxi,6902,IONIAN TAXI LLC,ACTIVE,TOYOTA,CAMRY,2014,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,SECOND_PERIOD,11/28/2023 8:00,PENDING,TRUE
Taxi,2857,FAMILY EXPRESS INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,12/6/2023 9:00,PENDING,TRUE
Taxi,1512,RAHEL EXPRESS INC.,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Sun Taxi Association Inc,Owner Manager,FIRST_PERIOD,5/1/2023 11:00,PENDING,TRUE
Taxi,6850,A.A.T.Z. CORPORATION,ACTIVE,TOYOTA,SIENNA,2019,TRUE,Independent1,Owner-Operator,FIRST_PERIOD,6/23/2023 11:00,PENDING,TRUE
Taxi,5510,MIRACLE EXPRESS INC.,SURRENDER,TOYOTA,CAMRY,2018,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",SECOND_PERIOD,7/31/2023 9:00,PENDING,TRUE
Taxi,2981,MOHAN S MALLHI,ACTIVE,TOYOTA,SCION,2014,FALSE,Independent2,Owner-Operator,SECOND_PERIOD,12/15/2023 10:00,PENDING,TRUE
Taxi,3273,K & Y CAB INC.,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,9/26/2023 10:00,PENDING,TRUE
Taxi,6442,S A H I 6442 TAXI INC,ACTIVE,TOYOTA,CAMRY,2022,FALSE,Blue Ribbon Assn Inc,Owner-Operator,FIRST_PERIOD,6/15/2023 8:00,PENDING,TRUE
Taxi,6727,SAMOS CAB CORP,FORECLOSURE,HYUNDAI,ELANTRA,2018,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,6/14/2023 9:00,PENDING,TRUE
Taxi,4268,TAXI MEDALLION GROUP LLC SERIESXXVI,ACTIVE,TOYOTA,CAMRY,2017,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,12/11/2023 8:00,PENDING,TRUE
Taxi,2501,REX 7 INC.,FORECLOSURE,TOYOTA,PRIUS,2015,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,5/4/2023 10:00,PENDING,TRUE
Taxi,4510,P E P CAB CORP,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",SECOND_PERIOD,10/18/2023 11:00,PENDING,TRUE
Taxi,2954,"CUUBAY, INC",ACTIVE,TOYOTA,CAMRY,2014,FALSE,Globe Taxi Association Inc,Owner-Operator,FIRST_PERIOD,5/23/2023 10:00,PENDING,TRUE
Taxi,5013,"KOHINOOR TRANS, INC",ACTIVE,TOYOTA,CAMRY,2014,FALSE,City Service Taxi Association,Owner-Operator,FIRST_PERIOD,5/17/2023 9:00,PENDING,TRUE
Taxi,2133,CHICAB ONE INC,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",FIRST_PERIOD,5/25/2023 9:00,PENDING,TRUE
Taxi,6313,ADRIAN INC.,ACTIVE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,1/19/2023 8:00,PASSED,FALSE
Taxi,686,AAN TRANS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,City Service Taxi Association,Owner Manager,CHANGE_EQUIPMENT,4/5/2023 10:00,FAILED,FALSE
Taxi,1455,ROSE TAXICAB INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,12/29/2023 9:00,PENDING,TRUE
Taxi,3949,AL-MEDINA ENTERPRISES INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Flash Cab Co,Owner Manager,SECOND_PERIOD,12/5/2023 11:00,PENDING,TRUE
Taxi,559,CHICAGO COLOMBO EXPRESS INCORPORATED,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,7/7/2023 9:00,PENDING,TRUE
Taxi,6282,KARAM CORP,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Checker Taxi Association Co.,Owner Manager,FIRST_PERIOD,4/21/2023 9:00,PENDING,TRUE
Taxi,95,TAJ NAUSHEENA INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,9/13/2023 11:00,PENDING,TRUE
Taxi,4935,JENNETH EXPRESS INCORPORATED,ACTIVE,TOYOTA,PRIUS,2016,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,10/27/2023 11:00,PENDING,TRUE
Taxi,280,GARBACZ INC,ACTIVE,TOYOTA,COROLLA,2016,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,7/28/2023 8:00,PENDING,TRUE
Taxi,408,AIT SALEM TRUCKING INC,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,10/24/2023 11:00,PENDING,TRUE
Taxi,5414,"ALGUZI TRANS, INC.",ACTIVE,TOYOTA,RAV4,2018,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,7/7/2023 8:00,PENDING,TRUE
Taxi,1078,MAM CAB CO,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,7/20/2023 10:00,PENDING,TRUE
Taxi,5988,CHATHA ENTERPRISES INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,11/27/2023 10:00,PENDING,TRUE
Taxi,5708,EDEN KELETA CAB CORP,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Choice Taxi Association Inc,Owner Manager,SECOND_PERIOD,11/27/2023 8:00,PENDING,TRUE
Taxi,4746,M & W TAXI INC.,ACTIVE,TOYOTA,CAMRY,2017,FALSE,Koam Taxi Association,Owner-Operator,SECOND_PERIOD,10/17/2023 8:00,PENDING,TRUE
Taxi,818,TFQ TAXI INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,12/18/2023 10:00,PENDING,TRUE
Ambulance,817748,"LIFELINE AMBULANCE, LLC",ACTIVE,FORD,TRANSIT,2021,FALSE,,,FIRST_PERIOD,6/7/2023 8:00,PENDING,TRUE
Taxi,6252,NECT 8 INC,ACTIVE,FORD,ESCAPE,2011,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,1/27/2023 10:00,PASSED,FALSE
Taxi,754,XNK INC,ACTIVE,TOYOTA,RAV4,2019,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,12/1/2023 10:00,PENDING,TRUE
Taxi,3071,KARIM ALLAM CAB CO,ACTIVE,TOYOTA,SIENNA,2022,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,10/4/2023 9:00,PENDING,TRUE
Ambulance,5613,"BLACKHAWK MEDICAL TRANSPORTATION, INC",ACTIVE,FORD,TRANSIT,2021,FALSE,,,FIRST_PERIOD,1/31/2023 8:00,PASSED,FALSE
Taxi,865,NECT 35 LLC,ACTIVE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,1/17/2023 10:00,PASSED,FALSE
Taxi,285,PEACE & UNITY CO,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,5/26/2023 10:00,PENDING,TRUE
Taxi,2092,SBEIH COMPANY,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,11/28/2023 11:00,PENDING,TRUE
Taxi,2073,"ELFAIDI TRANSPORTATION, INC",ACTIVE,TOYOTA,CAMRY,2013,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,12/22/2023 11:00,PENDING,TRUE
Taxi,1747,SENEGAL TRANSIT INC.,ACTIVE,TOYOTA,SIENNA,2020,TRUE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,12/13/2023 11:00,PENDING,TRUE
Taxi,1942,"FLAZ LIMO AND TAXI, INC",ACTIVE,TOYOTA,SIENNA,2018,TRUE,Flash Cab Co,Owner Manager,SECOND_PERIOD,10/26/2023 13:00,PENDING,TRUE
Taxi,5736,DADA'S EXPRESS INC,ACTIVE,KIA,SORENTO,2014,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,8/16/2023 9:00,PENDING,TRUE
Taxi,4551,AAN TRANS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,City Service Taxi Association,Owner Manager,FIRST_PERIOD,5/24/2023 10:00,PENDING,TRUE
Taxi,1203,OZITO CORP,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Flash Cab Co,"Masters Medallion Management, LLC",SECOND_PERIOD,11/8/2023 8:00,PENDING,TRUE
Taxi,852,BON CORPORATION,ACTIVE,TOYOTA,SIENNA,2018,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,1/27/2023 9:00,FAILED,FALSE
Taxi,1173,EL DUQUE TAXI LLC,FORECLOSURE,TOYOTA,CAMRY,2016,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,SECOND_PERIOD,11/30/2023 8:00,PENDING,TRUE
Taxi,6024,POSEIDON CAB CORP,FORECLOSURE,HYUNDAI,ELANTRA,2018,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,5/9/2023 8:00,PENDING,TRUE
Taxi,5875,AMUNE HOLDING INC,ACTIVE,TOYOTA,RAV4,2018,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,5/22/2023 9:00,PENDING,TRUE
Taxi,4920,GODS WAY TRANS INC,ACTIVE,TOYOTA,RAV4,2020,FALSE,Globe Taxi Association Inc,Owner-Operator,FIRST_PERIOD,5/2/2023 9:00,PENDING,TRUE
Ambulance,794911,TRACE AMBULANCE INC,ACTIVE,FORD,TRANSIT,2019,FALSE,,,FIRST_PERIOD,6/30/2023 8:00,PENDING,TRUE
Ambulance,289219,FREEDOM EMS LLC,ACTIVE,FORD,TRANSIT,2019,FALSE,,,FIRST_PERIOD,4/19/2023 8:00,PENDING,TRUE
Livery,9872,AMERO INC,ACTIVE,CADILLAC,ESCALADE ESV,2018,FALSE,,,FIRST_PERIOD,6/28/2023 8:00,PENDING,TRUE
Taxi,1502,"EAGLE EXPRESS, INC.",ACTIVE,TOYOTA,CAMRY,2012,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,4/5/2023 11:00,PASSED,FALSE
Livery,8528,MONACO LIMOUSINE INC.,ACTIVE,GMC,YUKON,2018,FALSE,,,FIRST_PERIOD,1/25/2023 8:00,FAILED,FALSE
Taxi,448,GEORGE TAXI EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2018,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/9/2023 11:00,PENDING,TRUE
Taxi,6574,BABYLON EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,7/11/2023 8:00,PENDING,TRUE
Taxi,139,BUK2B CORP,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,4/5/2023 11:00,PASSED,FALSE
Taxi,5824,SELAM TAXI CORP.,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Choice Taxi Association Inc,Owner-Operator,SECOND_PERIOD,9/1/2023 8:00,PENDING,TRUE
Taxi,9,SAFI TAXI III INC,ACTIVE,TOYOTA,CAMRY,2018,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,4/19/2023 13:00,PENDING,TRUE
Taxi,2871,"NART 4 TRANS, INC",ACTIVE,FORD,ESCAPE,2012,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,8/22/2023 8:00,PENDING,TRUE
Taxi,3762,SUKHI ENTERPRISES INC.,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Checker Taxi Association Co.,Owner Manager,SECOND_PERIOD,7/25/2023 8:00,PENDING,TRUE
Taxi,6243,MARYAMABE CO,ACTIVE,FORD,C-MAX,2013,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,4/5/2023 10:00,FAILED,FALSE
Taxi,1452,MILOS CAB CORP,FORECLOSURE,TOYOTA,SIENNA,2018,TRUE,Top Cab Association,Top Cab Corp.,SECOND_PERIOD,12/8/2023 8:00,PENDING,TRUE
Taxi,2173,IMAGE EXPRESS INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Flash Cab Co,Owner Manager,SECOND_PERIOD,10/27/2023 10:00,PENDING,TRUE
Taxi,5897,TOP TOP TAXI INC,ACTIVE,TOYOTA,HIGHLANDER,2019,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,7/21/2023 10:00,PENDING,TRUE
Taxi,4127,EEL TAXI CORP.,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/18/2023 10:00,PENDING,TRUE
Taxi,653,OIA CAB CORP.,ACTIVE,TOYOTA,PRIUS,2014,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,FIRST_PERIOD,5/25/2023 11:00,PENDING,TRUE
Taxi,6046,AARON CAB INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,6/1/2023 8:00,PENDING,TRUE
Taxi,1305,CHITOWN CAB INC. #V,ACTIVE,TOYOTA,CAMRY,2012,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",SECOND_PERIOD,10/3/2023 9:00,PENDING,TRUE
Taxi,3361,MAYFAIR CAB LLC,ACTIVE,HYUNDAI,SONATA,2017,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,SECOND_PERIOD,9/27/2023 9:00,PENDING,TRUE
Taxi,2132,CHICAB ONE INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",FIRST_PERIOD,5/18/2023 10:00,PENDING,TRUE
Taxi,3091,SAAT CORP,ACTIVE,TOYOTA,CAMRY,2018,FALSE,Choice Taxi Association Inc,Owner-Operator,FIRST_PERIOD,6/8/2023 11:00,PENDING,TRUE
Taxi,5191,"S & Y LUXURY LIMO, INC",ACTIVE,TOYOTA,CAMRY,2016,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,10/19/2023 9:00,PENDING,TRUE
Taxi,1374,PHARAOH TAXI INC.,ACTIVE,TOYOTA,SIENNA,2019,TRUE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,9/26/2023 8:00,PENDING,TRUE
Livery,8014,"TIMA TRANSPORT, INC.",ACTIVE,INFINITI,QX60,2018,FALSE,,,RETEST,4/5/2023 13:00,PASSED,FALSE
Taxi,3967,CANICE INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Checker Taxi Association Co.,Owner-Operator,SECOND_PERIOD,11/9/2023 10:00,PENDING,TRUE
Taxi,5083,AFISCO CORPORATION,ACTIVE,TOYOTA,SIENNA,2019,TRUE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",SECOND_PERIOD,9/1/2023 9:00,PENDING,TRUE
Taxi,631,AKKAD CORP.,ACTIVE,TOYOTA,RAV4,2021,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/21/2023 8:00,PENDING,TRUE
Ambulance,817742,"LIFELINE AMBULANCE, LLC",ACTIVE,FORD,TRANSIT,2019,FALSE,,,FIRST_PERIOD,6/6/2023 8:00,PENDING,TRUE
Taxi,6919,BIBLIAN TAXI INC.,ACTIVE,TOYOTA,CAMRY,2015,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,7/18/2023 13:00,PENDING,TRUE
Taxi,4781,YUGSI DIAZ CAB INC.,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,6/26/2023 8:00,PENDING,TRUE
Taxi,6545,ERI TRANS INC.,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,5/19/2023 10:00,PENDING,TRUE
Taxi,1285,"ST & MT,  INC",ACTIVE,TOYOTA,CAMRY,2014,FALSE,City Service Taxi Association,Owner Manager,FIRST_PERIOD,1/25/2023 13:00,PASSED,FALSE
Taxi,6120,FILE ZANI CORP.,ACTIVE,TOYOTA,CAMRY,2016,FALSE,City Service Taxi Association,Owner Manager,SECOND_PERIOD,7/26/2023 8:00,PENDING,TRUE
Taxi,4862,MANGIB CORP.,ACTIVE,HONDA,CRV,2014,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,9/5/2023 10:00,PENDING,TRUE
Taxi,6317,TRANS T INC,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,5/18/2023 10:00,PENDING,TRUE
Taxi,3670,N K CAB CO INC,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,6/28/2023 9:00,PENDING,TRUE
Taxi,53,MR TAXI 2 INC,ACTIVE,FORD,FUSION,2014,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,5/24/2023 10:00,PENDING,TRUE
Taxi,3560,CORPORAL CAB CO,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Flash Cab Co,Chicago Taxicab Management Inc.,FIRST_PERIOD,5/10/2023 9:00,PENDING,TRUE
Taxi,46,MONICA CORP,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,5/22/2023 10:00,PENDING,TRUE
Taxi,1774,SHEULISHERI EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,1/20/2023 9:00,FAILED,FALSE
Taxi,3329,SAVANAH TAXI INC,ACTIVE,TOYOTA,PRIUS,2012,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,12/4/2023 10:00,PENDING,TRUE
Taxi,5096,FOUR M EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,1/25/2023 8:00,PASSED,FALSE
Taxi,4187,AARON-VMT LLC,ACTIVE,TOYOTA,RAV4,2018,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,7/21/2023 11:00,PENDING,TRUE
Taxi,2975,RODRIGO TAXI INC,ACTIVE,TOYOTA,CAMRY,2021,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/18/2023 9:00,PENDING,TRUE
Taxi,4713,KGN 786 INC,ACTIVE,FORD,ESCAPE,2012,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,10/13/2023 10:00,PENDING,TRUE
Taxi,3409,BHATTI TAXI INC,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,6/23/2023 8:00,PENDING,TRUE
Taxi,1799,ZAYDOMAR TRANSIT INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,12/20/2023 11:00,PENDING,TRUE
Taxi,3663,ALPHA BARRY CAB INC.,ACTIVE,TOYOTA,PRIUS,2014,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,10/18/2023 9:00,PENDING,TRUE
Taxi,5259,NATHAN & EYOAS CORP.,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,6/14/2023 9:00,PENDING,TRUE
Ambulance,721380,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,MERCEDES,SPRINTER,2014,FALSE,,,FIRST_PERIOD,4/25/2023 8:00,PENDING,TRUE
Taxi,6937,SUMMERA CAB CO,ACTIVE,TOYOTA,CAMRY,2012,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,8/21/2023 8:00,PENDING,TRUE
Taxi,4606,SANTORINI CAB CORP.,ACTIVE,TOYOTA,PRIUS,2015,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,SECOND_PERIOD,10/11/2023 8:00,PENDING,TRUE
Taxi,2371,ECO LOGISTICS LTD.,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,6/16/2023 9:00,PENDING,TRUE
Taxi,3534,JAY BHACHER CORP,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Independent1,Owner-Operator,RETEST,1/12/2023 10:00,PASSED,FALSE
Taxi,906,"CARFEM TRANS, INC",ACTIVE,TOYOTA,CAMRY,2016,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,9/7/2023 10:00,PENDING,TRUE
Taxi,2242,SUSU TAXI INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,10/24/2023 9:00,PENDING,TRUE
Taxi,3676,SANIYA CAB CO.,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,10/16/2023 8:00,PENDING,TRUE
Taxi,5273,ABREHET GEBREHIWOT,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Choice Taxi Association Inc,Owner Manager,SECOND_PERIOD,7/14/2023 10:00,PENDING,TRUE
Taxi,2623,CORPORAL CAB CO,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Flash Cab Co,Chicago Taxicab Management Inc.,FIRST_PERIOD,5/24/2023 9:00,PENDING,TRUE
Taxi,4359,"NORTHSIDE TAXI 4359, LLC",ACTIVE,TOYOTA,CAMRY,2016,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,6/8/2023 13:00,PENDING,TRUE
Taxi,6589,TARAR MOTORS INC,ACTIVE,TOYOTA,CAMRY,2018,FALSE,City Service Taxi Association,Owner Manager,SECOND_PERIOD,7/13/2023 10:00,PENDING,TRUE
Taxi,4097,CHITOWN CAB INC. #IV,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",FIRST_PERIOD,4/5/2023 11:00,PASSED,FALSE
Taxi,5013,"KOHINOOR TRANS, INC",ACTIVE,TOYOTA,CAMRY,2014,FALSE,City Service Taxi Association,Owner-Operator,SECOND_PERIOD,11/7/2023 10:00,PENDING,TRUE
Livery,7047,D & V LIMO INC.,ACTIVE,CHEVROLET,SUBURBAN,2018,FALSE,,,FIRST_PERIOD,5/11/2023 8:00,PENDING,TRUE
Taxi,6342,AMAL CORPORATION,ACTIVE,TOYOTA,SIENNA,2016,TRUE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,5/17/2023 11:00,PENDING,TRUE
Taxi,2354,DOLPHIN CAB INC,ACTIVE,TOYOTA,COROLLA,2018,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,7/5/2023 11:00,PENDING,TRUE
Taxi,3324,AKAL CAB COMPANY,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",SECOND_PERIOD,10/30/2023 11:00,PENDING,TRUE
Taxi,5270,CHATHA CAB CO,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Checker Taxi Association Co.,Owner Manager,SECOND_PERIOD,7/3/2023 8:00,PENDING,TRUE
Taxi,1195,JERRY & SEBLE CAB COMPANY,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Choice Taxi Association Inc,Choice Taxi Association,SECOND_PERIOD,10/11/2023 13:00,PENDING,TRUE
